date,stadium,home,away,home_rank,home_wpct,home_gb,home_streak,home_last10,home_games,away_rank,away_wpct,away_gb,away_streak,away_last10,away_games,gb_from_playoff_line,season_progress
2024-07-16,광주,KIA,삼성,1,0.598,0.0,1,7,89,2,0.545,4.5,1,4,90,-8.0,0.617
2024-07-16,울산,롯데,두산,9,0.439,13.5,-3,4,85,4,0.533,5.5,-1,5,92,5.5,0.617
2024-07-16,잠실,LG,SSG,3,0.533,5.5,2,4,92,5,0.506,8.0,-1,6,90,-2.5,0.617
2024-07-16,창원,NC,한화,6,0.494,9.0,2,5,87,8,0.442,13.5,-2,3,88,1.0,0.617
2024-07-17,고척,키움,KT,10,0.425,15.0,-3,5,87,7,0.477,10.5,3,7,90,7.0,0.619
2024-07-17,광주,KIA,삼성,1,0.598,0.0,1,7,89,2,0.545,4.5,1,4,90,-8.0,0.619
2024-07-17,울산,롯데,두산,8,0.446,13.0,1,4,86,4,0.527,6.0,-2,4,93,5.0,0.619
2024-07-17,잠실,LG,SSG,3,0.533,5.5,2,4,92,5,0.506,8.0,-1,6,90,-2.5,0.619
2024-07-17,창원,NC,한화,6,0.494,9.0,2,5,87,9,0.442,13.5,-2,3,88,1.0,0.619
2024-07-18,고척,키움,KT,10,0.42,16.0,-4,4,88,7,0.483,10.5,4,8,91,7.0,0.626
2024-07-18,광주,KIA,삼성,1,0.602,0.0,2,8,90,2,0.539,5.5,-1,4,91,-9.0,0.626
2024-07-18,울산,롯데,두산,8,0.452,13.0,2,4,87,4,0.522,7.0,-3,4,94,4.0,0.626
2024-07-18,잠실,LG,SSG,3,0.538,5.5,3,4,93,5,0.5,9.0,-2,5,91,-3.5,0.626
2024-07-18,창원,NC,한화,6,0.5,9.0,3,6,88,9,0.437,14.5,-3,3,89,0.0,0.626
2024-07-19,대구,삼성,롯데,3,0.533,6.5,-2,4,92,8,0.447,14.0,-1,3,88,-2.5,0.632
2024-07-19,문학,SSG,키움,6,0.5,9.5,-2,5,91,10,0.416,17.0,-5,3,89,0.5,0.632
2024-07-19,수원,KT,NC,7,0.489,10.5,5,8,92,5,0.506,9.0,4,7,89,1.5,0.632
2024-07-19,잠실,LG,두산,2,0.538,6.0,3,4,93,4,0.527,7.0,1,5,95,-3.0,0.632
2024-07-19,한밭,한화,KIA,9,0.432,15.5,-4,3,90,1,0.607,0.0,3,8,91,6.5,0.632
2024-07-20,대구,삼성,롯데,3,0.527,7.5,-3,4,93,8,0.453,14.0,1,4,89,-2.0,0.639
2024-07-20,문학,SSG,키움,5,0.505,9.5,1,5,92,10,0.411,18.0,-6,2,90,0.0,0.639
2024-07-20,수원,KT,NC,7,0.495,10.5,6,8,93,6,0.5,10.0,-1,6,90,1.0,0.639
2024-07-20,잠실,LG,두산,2,0.543,6.0,4,5,94,4,0.521,8.0,-1,4,96,-3.5,0.639
2024-07-20,한밭,한화,KIA,9,0.427,16.5,-5,3,91,1,0.611,0.0,4,8,92,7.0,0.639
2024-07-21,대구,삼성,롯데,3,0.533,7.5,1,5,94,8,0.448,15.0,-1,4,90,-2.5,0.642
2024-07-21,문학,SSG,키움,5,0.505,10.0,1,5,92,10,0.411,18.5,-6,2,90,0.0,0.642
2024-07-21,수원,KT,NC,7,0.495,11.0,6,8,93,6,0.5,10.5,-1,6,90,1.0,0.642
2024-07-21,잠실,LG,두산,2,0.543,6.5,4,5,94,4,0.521,8.5,-1,4,96,-3.5,0.642
2024-07-21,한밭,한화,KIA,9,0.422,17.5,-6,2,92,1,0.615,0.0,5,8,93,7.5,0.642
2024-07-23,광주,KIA,NC,1,0.62,0.0,6,8,94,5,0.506,10.5,1,7,91,-10.5,0.649
2024-07-23,사직,롯데,LG,8,0.443,16.0,-2,4,91,2,0.548,6.5,5,6,95,5.5,0.649
2024-07-23,수원,KT,SSG,7,0.489,12.0,-1,7,94,6,0.5,11.0,-1,5,93,1.5,0.649
2024-07-23,잠실,두산,키움,4,0.516,9.5,-2,3,97,9,0.418,18.5,1,3,91,-1.0,0.649
2024-07-23,한밭,한화,삼성,10,0.418,18.5,-7,2,93,3,0.538,7.5,2,6,95,8.0,0.649
2024-07-24,광주,KIA,NC,1,0.624,0.0,7,8,95,6,0.5,11.5,-1,6,92,-11.5,0.654
2024-07-24,사직,롯데,LG,8,0.438,17.0,-3,3,92,2,0.553,6.5,6,6,96,5.5,0.654
2024-07-24,수원,KT,SSG,7,0.489,12.5,-1,7,94,5,0.5,11.5,-1,5,93,1.0,0.654
2024-07-24,잠실,두산,키움,4,0.521,9.5,1,4,98,10,0.413,19.5,-1,2,92,-2.0,0.654
2024-07-24,한밭,한화,삼성,9,0.424,18.5,1,2,94,3,0.532,8.5,-1,5,96,7.0,0.654
2024-07-25,광주,KIA,NC,1,0.628,0.0,8,8,96,7,0.495,12.5,-2,5,93,-12.5,0.66
2024-07-25,사직,롯데,LG,8,0.438,17.5,-3,3,92,2,0.553,7.0,6,6,96,5.0,0.66
2024-07-25,수원,KT,SSG,6,0.495,12.5,1,8,95,5,0.495,12.5,-2,5,94,0.0,0.66
2024-07-25,잠실,두산,키움,4,0.526,9.5,2,4,99,10,0.409,20.5,-2,2,93,-3.0,0.66
2024-07-25,한밭,한화,삼성,9,0.43,18.5,2,3,95,3,0.526,9.5,-2,4,97,6.0,0.66
2024-07-26,고척,키움,KIA,10,0.415,19.5,1,2,94,1,0.621,0.0,-1,8,97,8.0,0.665
2024-07-26,대구,삼성,KT,3,0.526,9.0,-2,4,97,5,0.5,11.5,2,8,96,-2.5,0.665
2024-07-26,문학,SSG,두산,7,0.489,12.5,-3,4,95,4,0.52,9.5,-1,4,100,1.0,0.665
2024-07-26,잠실,LG,한화,2,0.558,6.0,7,7,97,9,0.43,18.0,2,3,95,-5.5,0.665
2024-07-26,창원,NC,롯데,6,0.5,11.5,1,6,94,8,0.433,17.5,-4,3,93,0.0,0.665
2024-07-27,고척,키움,KIA,10,0.421,18.5,2,3,95,1,0.615,0.0,-2,8,98,8.0,0.671
2024-07-27,대구,삼성,KT,3,0.521,9.0,-3,3,98,6,0.505,10.5,3,9,97,-1.5,0.671
2024-07-27,문학,SSG,두산,7,0.495,11.5,1,5,96,4,0.515,9.5,-2,3,101,1.0,0.671
2024-07-27,잠실,LG,한화,2,0.558,5.5,7,7,97,8,0.43,17.5,2,3,95,-5.0,0.671
2024-07-27,창원,NC,롯데,5,0.505,10.5,2,7,95,9,0.429,17.5,-5,3,94,0.0,0.671
2024-07-28,고척,키움,KIA,10,0.427,17.5,3,4,96,1,0.608,0.0,-3,7,99,7.0,0.676
