season,date,start,home,away,stadium,home_score,away_score,note
2026,2026-08-13,19:00,SSG,롯데,문학,0,11,-
2026,2026-08-13,19:00,두산,한화,잠실,9,6,-
2026,2026-08-13,19:00,NC,KT,창원,6,5,-
2026,2026-08-14,19:00,KIA,두산,광주,4,10,-
2026,2026-08-14,19:00,삼성,한화,대구,8,5,-
2026,2026-08-14,19:00,롯데,NC,사직,8,9,-
2026,2026-08-14,19:00,KT,키움,수원,8,3,-
2026,2026-08-14,19:00,LG,SSG,잠실,3,5,-
2026,2026-08-15,19:00,KIA,두산,광주,6,1,-
2026,2026-08-15,19:00,삼성,한화,대구,11,6,-
2026,2026-08-15,19:00,롯데,NC,사직,8,5,-
2026,2026-08-15,19:00,KT,키움,수원,5,10,-
2026,2026-08-15,19:00,LG,SSG,잠실,4,1,-
2026,2026-08-16,19:00,KIA,두산,광주,2,1,-
2026,2026-08-16,19:00,삼성,한화,대구,,,그라운드사정
2026,2026-08-16,19:00,롯데,NC,사직,,,우천취소
2026,2026-08-16,19:00,KT,키움,수원,6,2,-
2026,2026-08-16,19:00,LG,SSG,잠실,0,6,-
2026,2026-08-18,19:00,삼성,SSG,대구,4,5,-
2026,2026-08-18,19:00,한화,KIA,대전,3,4,-
2026,2026-08-18,19:00,롯데,키움,사직,15,10,-
2026,2026-08-18,19:00,LG,KT,잠실,9,1,-
2026,2026-08-18,19:00,NC,두산,창원,4,6,-
2026,2026-08-19,19:00,삼성,SSG,대구,18,4,-
2026,2026-08-19,19:00,한화,KIA,대전,3,6,-
2026,2026-08-19,19:00,롯데,키움,사직,5,4,-
2026,2026-08-19,19:00,LG,KT,잠실,1,0,-
2026,2026-08-19,19:00,NC,두산,창원,2,8,-
2026,2026-08-20,19:00,삼성,SSG,대구,4,6,-
2026,2026-08-20,19:00,한화,KIA,대전,6,10,-
2026,2026-08-20,19:00,롯데,키움,사직,7,1,-
2026,2026-08-20,19:00,LG,KT,잠실,4,16,-
2026,2026-08-20,19:00,NC,두산,창원,5,4,-
2026,2026-08-21,19:00,키움,KIA,고척,1,11,-
2026,2026-08-21,19:00,한화,LG,대전,15,11,-
2026,2026-08-21,19:00,SSG,KT,문학,3,3,-
2026,2026-08-21,19:00,두산,롯데,잠실,4,11,-
2026,2026-08-21,19:00,NC,삼성,창원,3,2,-
2026,2026-08-22,18:00,키움,KIA,고척,3,1,-
2026,2026-08-22,19:00,한화,LG,대전,,,우천취소
2026,2026-08-22,19:00,SSG,KT,문학,,,우천취소
2026,2026-08-22,19:00,두산,롯데,잠실,,,우천취소
2026,2026-08-22,19:00,NC,삼성,창원,6,8,-
2026,2026-08-23,14:00,키움,KIA,고척,8,7,-
2026,2026-08-23,19:00,한화,LG,대전,3,12,-
2026,2026-08-23,19:00,SSG,KT,문학,1,3,-
2026,2026-08-23,19:00,두산,롯데,잠실,3,1,-
2026,2026-08-23,19:00,NC,삼성,창원,1,2,-
2026,2026-08-25,18:30,키움,삼성,고척,3,3,-
2026,2026-08-25,18:30,KIA,롯데,광주,8,5,-
